,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\4\\6.jpg'],3.536,382,121.78871604611447,['.'],81.4,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,382,19,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,382,0.10104000077,['.'],1113,3,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,382,4272,,1010311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,383,0,,1,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,383,1124147771,1.0,1000221111147,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,383,1,4,881117,91,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,383,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,383,,,711171,['.'],,82.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,383,21,,572711888417,,,317.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,383,100,0.4,7700,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,383,1,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,383,4.00007,['.'],11173,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,383,4212,,1140111,0,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,384,0,,18177,1,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,384,1141117,3.0,10401171,3,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,384,,,59,,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,384,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,384,,,813463111631144,14,,510.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,384,21,,8371131,9,['..'],8.1131
0,['.\\sipaimages\\4\\6.jpg'],3.536,384,1.4,4,7700,,4,30.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,384,9,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,384,81,,13.01,,,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,384,['.0734.01007'],0,1111411,['.'],,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,385,9,,,,,1317.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,385,1211117,['.'],44400017,['.4.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,385,,,722272118817117,1,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,385,1,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,385,,,75719,,,51.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,385,8117,1,57271191111,,31,21101.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,385,1009,4,0,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,385,19,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,385,792121,,,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,385,272,,111000,,,7.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,386,9,,1,,,117.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,386,144111411771,415,10000221000,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,386,11,,711881710000,1,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,386,,,1,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,386,,,167983111,,,9.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,386,21,,357267311,,,72731131.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,386,1388871.4,0.4,700,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,386,9,,1184814411,,0.4,0.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,386,792121,,13001,3,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,386,12,,3,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,387,9,,9417,1,,77.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,387,1041117,,100022221171,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,387,,,53311188117,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,387,21,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,387,,,112501,0.1,['.'],301172.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,387,21,,231131,9,,57251131.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,387,1188.77,['.'],700,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,387,2,,18644914111,['..'],0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,387,14.00007,,13.001,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,387,492,,113111,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,388,9,,1137,1,,11117.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,388,101114177,3.0,1440100,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,388,,,3372118817177,,,213114.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,388,,,4,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,388,,,3440110,0,['.'],3107.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,388,21,,5235.7,,1,21101.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,388,['111900.300..3060100'],0.7,700,['...'],,909.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,388,9,,3,,,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,388,1091,,['1.1113.01'],,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,388,676,,1,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,389,19,,137,,,375.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,389,171411117,,1000211177,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,389,,,53088118,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,389,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,389,,,,,,434010.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,389,21,,523,,,9.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,389,7112.138831084,,700,,,
0,['.\\sipaimages\\4\\7.jpg'],3.616,389,614,,0,,['.'],7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,389,1011,9,103,0,,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,389,1011.3,,3011,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,390,19,,9,,['.'],11187.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,390,1441414177,0.4,17141179,0.9,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,390,1,4,873.7117114177,91,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,390,,,71,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,390,,,517149,,,707.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,390,21,,87231131,,31,1531101.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,390,['101190.00.106461105'],['.'],700,,,49.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,390,9,,3,,0.4,0.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,390,14.00007,,11,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,390,4912,,3011,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,391,0,,98177,1,['.'],1113177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,391,10011147,1,11001177,,,4.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,391,,,783573788177,1,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,391,,,4,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,391,,,11880,7,,6710.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,391,21,,31,9,,757231131.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,391,101118877105,['.'],7700,['..'],,49.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,391,9,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,391,4.00007,,1.1113011,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,391,272,,141111311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,392,9,,1,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,392,1514177,['..'],4122211000,['..'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,392,,,10,,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,392,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,392,,,13,,9,12312.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,392,21,,3003,['..'],['.'],357211221.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,392,81.4,4,700,,,941.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,392,9,,3,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,392,110101,,11.1113,3,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,392,671,,1,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,393,9,,,,,1.1317
0,['.\\sipaimages\\4\\10.jpg'],8.3,393,1214177,3,11111479,0.9,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,393,,,8817,1,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,393,21,,5233310,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,393,,,873718879,0,,340797.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,393,821,,23331,9,,9.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,393,100,0.4,77,,,141.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,393,9,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,393,['.10004.00007'],['.'],14011,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,393,4272,,0,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,394,0,,11177,,,1117.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,394,1014111177,,1111471,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,394,,,8,,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,394,,,4,,,51.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,394,,,18880441381111,['.'],,72.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,394,21,,231131,9,,7.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,394,881.4,4,7,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,394,9,,464481191,,0.4,0.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,394,10110.00007,,130.01,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,394,4272,,301,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,395,0,,1,,['.'],1317.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,395,9414777,,41103000,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,395,,,1110,9,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,395,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,395,,,750,0.0,,12384.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,395,21,,3040111.1,,,3711310.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,395,['1130.3103910.4'],4,7,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,395,9,,2231117411,['...'],,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,395,14.01007,,11173,['.'],94,41.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,395,10110611.3,,301,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,396,9,,9,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,396,112111177,3,1710441000,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,396,,,59,,,187.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,396,21,,4,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,396,,,561.7641,,,5179.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,396,21,,522117131,,['.'],1531100.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,396,10441636910.4,43,7,,,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,396,9,,118.449114111,['..'],,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,396,14.00007,,1.1113,,,4.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,396,4272,,3,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,397,9,,,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,397,1114117,['.5.'],1401003000,,,0.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,397,,,1110,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,397,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,397,1,,711,1,,72179.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,397,,,723723111,9,,7.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,397,['11100.000..30136910.4'],['..3'],77,,,
0,['.\\sipaimages\\4\\7.jpg'],3.616,397,14,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,397,14.00007,,1.1173,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,397,4572,,11311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,398,9,,1,,,41111331177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,398,11417771,['.5.'],0,,,0.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,398,,,10,,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,398,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,398,,,52101034417,1,,123.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,398,,,8231131,9,,5823113177.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,398,11744411081489,,77,,4,91.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,398,9,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,398,1091,5,11113,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,398,12,,301,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,399,9,,13177,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,399,151421131771,1,110000,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,399,,,7118819,,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,399,21,,4,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,399,,,6170,,,63110.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,399,,,58231131,,,52311317.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,399,14,4,77,,,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,399,14,,13,,,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,399,84.00007,,1.1170017,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,399,4272,,3011,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,400,19,,310,,,11317.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,400,1111111171,,111179,9,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,400,111,1,311881721.7,4,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,400,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,400,,,30401.9,['.'],['.'],33312361111.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,400,21,,727511,,,231171317.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,400,['10.71.4'],4,7,,,0.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,400,2,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,400,1001,,11,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,400,74212,,3011,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,401,0,,1,,['.'],1317.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,401,18111141777,1.0,0,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,401,,,1110,9,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,401,,,4,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,401,,,838270871111,41,,1230.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,401,21,,23888,,,52331.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,401,114441013691.4,4,7,,,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,401,9,,300,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,401,1.1001,['..'],11113,,94,41.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,401,4272,,111311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,402,0,,9,,,171317.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,402,1011177,['.'],1171,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,402,,,881177,1,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,402,2,,53317,,,4.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,402,,,1888001,,,123147.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,402,21,,5231,8,,1.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,402,107199,['..'],77,,1.0,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,402,9,,13,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,402,1.1001,['.'],['1184.6431013.001'],,9,44.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,402,4272,,111311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,403,9,,31,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,403,10001111771,['.1.'],1714001779,,,0.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,403,,,7688117,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,403,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,403,,,721411136353611111,170,,81.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,403,21,,221,,,2311719.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,403,11887771.4,['.'],7,['.'],4,49.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,403,614,,8.44417411,['..'],,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,403,1691,,1.1173001,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,403,4272,,110.30711,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,404,0,,510,,1,511711.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,404,11117771,['.5.'],1177,9,,0.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,404,111,19.0,304108812117,['....91'],,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,404,,,7310,,,4.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,404,,,767,['.'],,12319.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,404,21,,2331417,9.0,,3011133147.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,404,881.4,4,7,['2..'],,141.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,404,9,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,404,1011,,1.1173,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,404,9272,,1117411,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,405,9,,13177,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,405,18101111771,['.'],111171,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,405,,,39721188111,0.1,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,405,,,4533310,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,405,,,75257310148.11143,['....'],,192.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,405,21,,33,,,1531.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,405,8009,,,,,
0,['.\\sipaimages\\4\\7.jpg'],3.616,405,4,,3,,0.4,0.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,405,107706,,13001,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,405,4272,,111131,,4,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,406,0,,31,,,17.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,406,1521411771,['.'],0,9,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,406,,,787271188111,,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,406,,,1,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,406,,,8318880,0,,12369.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,406,21,,309417,,1,1531101.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,406,['10.71.4'],4,7,,,141.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,406,4,,18644414411,,4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,406,1.1091,,114017,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,406,272,,111311,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,407,9,,31177,1,['.'],17.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,407,12147771,['..'],111177,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,407,,,33271188117,91,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,407,,,52333310,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,407,,,9,,,12309.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,407,89821,,31,9,,8231131.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,407,110.7449,['.'],77,,,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,407,29,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,407,1.1001,['.'],1301,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,407,4272,,3011,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,408,9,,,,,175.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,408,412241147771,['.'],8006111471,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,408,,,61881177,['..'],,9.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,408,,,1,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,408,,,188801111111,15,,12384.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,408,21,,5523111,9,,5523133119.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,408,49,,77,,4,91.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,408,14,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,408,1094.00007,,11113,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,408,4272,,1111741111,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,409,,,31,,,111177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,409,114107,5,808061179,9,,0.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,409,,,37231188118,,,1.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,409,,,53314,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,409,,,8718880144,,,9.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,409,21,,33077917,,['....'],357213311.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,409,99,,7,,1,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,409,9,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,409,1.01091,['.'],1013.001,,94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,409,4272,,1,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,410,0,,31,,,7.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,410,159211771,,11471,['.'],,1.0
0,['.\\sipaimages\\4\\2.jpg'],-3.286,410,,,21188117,91,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,410,,,4,,,4.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,410,,,7210,,,15317.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,410,21,,872711317,['.'],,85231113114.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,410,1075,['...'],7,,4,94.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,410,9,,3,,,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,410,792121,,1.1173,['.'],94,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,410,100011.3,['.'],301,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,411,19,,54177,1,['.'],1113177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,411,411141771,['.'],17119771,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,411,,,3088110,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,411,,,71,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,411,,,3.00216111441,14,,34072.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,411,821,,523,,,572711317.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,411,1104111,['.'],77,,1,1400.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,411,19,,3,,0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,411,['0.74.00007'],['.'],13001,,4,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,411,4272,,741114,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,412,1,,31,,,177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,412,100111117,1,1171,['.'],,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,412,,,33575881177,9,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,412,,,19,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,412,,,40188804,,,12309.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,412,21,,5235,,['..'],8.1131
0,['.\\sipaimages\\4\\6.jpg'],3.536,412,1471.4,4,77,,,141.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,412,14,3,14564817411,['.'],0.4,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,412,1.1001,,14471113.001,['.'],4,417.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,412,4212,,111174117,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,413,9,,171,,,117117.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,413,4701141177,['.'],0,,,
0,['.\\sipaimages\\4\\2.jpg'],-3.286,413,,,8788117,91,,7.0
0,['.\\sipaimages\\4\\3.jpg'],-3.442,413,,,763147,,,19.0
0,['.\\sipaimages\\4\\4.jpg'],-3.441,413,,,1.9,,,12372.0
0,['.\\sipaimages\\4\\5.jpg'],-3.596,413,21,,523,,,23211221.0
0,['.\\sipaimages\\4\\6.jpg'],3.536,413,1077,['..'],77,,4,91.0
0,['.\\sipaimages\\4\\7.jpg'],3.616,413,9,,3000,,,7.0
0,['.\\sipaimages\\4\\8.jpg'],3.341,413,61,,103.011,0,94,41.0
0,['.\\sipaimages\\4\\9.jpg'],3.436,413,643,,301,,,17.0
0,['.\\sipaimages\\4\\1.jpg'],-3.188,414,9,,1,,,177.0
0,['.\\sipaimages\\4\\10.jpg'],8.3,414,5014117,['.'],1400171,2,,
