,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng
0,['./sipaimages/2/22424_20220321164919.jpg'],678,331,,,518,5718
0,['./sipaimages/2/22424_20220321165018.jpg'],678,331,,,31111,579
0,['./sipaimages/2/22424_20220321165052.jpg'],678,331,,,618,518
0,['./sipaimages/2/22424_20220321165333.jpg'],678,331,,,618,618
0,['./sipaimages/2/22424_20220321165532.jpg'],678,331,,,518,618
0,['./sipaimages/2/22424_20220321165750.jpg'],678,331,,,518,18
0,['./sipaimages/2/22424_20220321170235.jpg'],678,331,,,578,678
0,['./sipaimages/2/22424_20220321170627.jpg'],678,331,,,3151,
0,['./sipaimages/2/22424_20220321170921.jpg'],678,331,,,618,618
0,['./sipaimages/2/22424_20220321171209.jpg'],678,331,,,678,6178
0,['./sipaimages/2/22424_20220321172831.jpg'],678,331,,,678,68
0,['./sipaimages/2/22425_20220321172929.jpg'],678,331,,,678,618
0,['./sipaimages/2/22425_20220321174624.jpg'],678,331,,,678,6718
0,['./sipaimages/2/22425_20220321174637.jpg'],678,331,,,678,678
0,['./sipaimages/2/22425_20220321174747.jpg'],678,331,,,518,8
0,['./sipaimages/2/22425_20220321175027.jpg'],678,331,,,678,6718
0,['./sipaimages/2/22425_20220321175511.jpg'],678,331,,,678,6718
0,['./sipaimages/2/22425_20220321175556.jpg'],678,331,,,6518,
0,['./sipaimages/2/22425_20220321175706.jpg'],678,331,,,6178,68
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],331,1,3,175829,15829
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,331,,,11440,17
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,331,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,331,44,,5679,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,331,777777111,,5679,56719
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,331,9,,88211195181.7,['.']
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,331,,,4321,
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,331,,,5679,557
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,331,11117,,11110118514,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,331,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,331,,,,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,331,,,1518,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,331,,,11151,8
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,331,,,5644519116.410001,['.1.']
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,331,,,400848.3774127711,57.31
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,331,,,661100114641148.0,41
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,331,,,94110152461,['.']
0,['./sipaimages/2/22432_20220321171245.jpg'],678,331,,,678,8
0,['./sipaimages/2/22432_20220321171537.jpg'],678,331,,,678,678
0,['./sipaimages/2/22432_20220321171700.jpg'],678,331,,,518,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,331,,,678,618
0,['./sipaimages/2/22432_20220321172236.jpg'],678,331,,,678,678
0,['./sipaimages/2/22432_20220321172302.jpg'],678,331,,,618,518
0,['./sipaimages/2/22432_20220321172428.jpg'],678,331,,,618,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,331,,,618,8
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,331,,,['4111.11.1191569'],155
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,331,,,24561,2
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,331,4000,,2456,2456
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,331,,,2456,5
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,331,44,,31,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,331,,,177779770380116,['.']
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,331,,,47777,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,331,,,233,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,331,2,,['808.67767954014791.4411754451'],7
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,331,,,632020111651481111,7
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,331,,,,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,331,,,747441114177168731,['..']
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,331,,,['0.7.7170.11141'],['...']
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,331,9,4,12749641,1
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,331,,,['1104118110023600174417'],0.4
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,331,,,11161914541,7.0
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,331,,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,331,,,1.17621011111434e+25,23.0
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,331,,,['00.2.1'],
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,331,10,,52.227541614,
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,331,,,3111,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,331,,,,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,331,7,,,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,331,,,974770111,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,331,,,1183,83
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,331,,,1984,884
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,331,,,5411,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,331,,,11926,1955
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,331,,,0,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,331,,,11,1
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,331,,,8543,543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,331,,,3816,86
0,['./sipaimages/2/3.jpg'],9876,331,,,11711,3
0,['./sipaimages/2/4.jpg'],9876,331,,,63341711.107760094,['15..']
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,331,,,18110101079,['5..']
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,331,,,['9950000.41.27444000066313'],['.']
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,331,,,12733001194.47576,['..']
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,331,,,,
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,331,1,,4,
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,331,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,331,,,1867718.1173211,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,331,,,,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,331,,,['112.76421411000006.300'],['.']
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,331,,,,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,331,,,,
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,331,,,,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,331,,,3456,3956
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,331,,,,
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,331,,,13167,3
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,331,,,,
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,331,,,,
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,331,,,,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,331,,,,
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,331,,,,
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,331,0,,1,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,331,,,['123231..111222377'],
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,331,,,1234,3
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,331,,,26141,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,331,,,26141,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,331,,,1234,
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,331,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,331,,,1234,34
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,331,,,234,39
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,331,,,5789,6789
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,331,,,6789,6789
0,['./sipaimages/2/5.jpg'],3456,331,,,3456,
0,['./sipaimages/2/6.jpg'],6543,331,,,7111.101214111174,0.2
0,['./sipaimages/2/7.jpg'],1278,331,,,421111,
0,['./sipaimages/2/8.jpg'],1279,331,,,1279,219
0,['./sipaimages/2/9.jpg'],2244,331,,,2244,2244
0,['./sipaimages/2/1.jpg'],5679,332,14,,5679,673
0,['./sipaimages/2/10.jpg'],2244,332,8,,2244,4
0,['./sipaimages/2/11.jpg'],2244,332,44,,2244,24
0,['./sipaimages/2/12.jpg'],2244,332,,,2244,24
0,['./sipaimages/2/13.jpg'],7244,332,11,,0,4
0,['./sipaimages/2/14.jpg'],7244,332,,,7244,24
0,['./sipaimages/2/15.jpg'],1234,332,,,11.111,['.']
0,['./sipaimages/2/16.jpg'],1234,332,100,,1744,
0,['./sipaimages/2/2.jpg'],6543,332,,,162,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,332,1634,,1234,234
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,332,1234,5,1234,34
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,332,1,,['0006.0.80071211'],
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,332,,,9117272728861716.0,['.05.7']
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,332,,,427711181114311,33
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,332,,,6784,7
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,332,19,,7.4,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,332,,,42214,
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,332,,,421,2
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,332,,,1,32
0,['./sipaimages/2/22421_20220321160735.jpg'],672,332,8,,672,672
0,['./sipaimages/2/22422_20220321161043.jpg'],674,332,,,674,4
0,['./sipaimages/2/22423_20220321161435.jpg'],675,332,,,575,515
0,['./sipaimages/2/22424_20220321162804.jpg'],678,332,,,618,
0,['./sipaimages/2/22424_20220321162822.jpg'],678,332,,,6718,618
0,['./sipaimages/2/22424_20220321162938.jpg'],678,332,,,6718,
0,['./sipaimages/2/22424_20220321162953.jpg'],678,332,,,618,8
0,['./sipaimages/2/22424_20220321163104.jpg'],678,332,,,578,5718
0,['./sipaimages/2/22424_20220321163218.jpg'],678,332,,,678,678
0,['./sipaimages/2/22424_20220321163247.jpg'],678,332,,,678,578
0,['./sipaimages/2/22424_20220321163942.jpg'],678,332,,,115,575
0,['./sipaimages/2/22424_20220321164919.jpg'],678,332,,,578,
0,['./sipaimages/2/22424_20220321165018.jpg'],678,332,,,578,
0,['./sipaimages/2/22424_20220321165052.jpg'],678,332,,,618,618
0,['./sipaimages/2/22424_20220321165333.jpg'],678,332,,,6718,6718
0,['./sipaimages/2/22424_20220321165532.jpg'],678,332,,,518,
0,['./sipaimages/2/22424_20220321165750.jpg'],678,332,,,151,59
0,['./sipaimages/2/22424_20220321170235.jpg'],678,332,,,678,6718
0,['./sipaimages/2/22424_20220321170627.jpg'],678,332,,,579,579
0,['./sipaimages/2/22424_20220321170921.jpg'],678,332,,,618,6518
0,['./sipaimages/2/22424_20220321171209.jpg'],678,332,,,678,678
0,['./sipaimages/2/22424_20220321172831.jpg'],678,332,,,678,68
0,['./sipaimages/2/22425_20220321172929.jpg'],678,332,,,678,68
0,['./sipaimages/2/22425_20220321174624.jpg'],678,332,,,678,618
0,['./sipaimages/2/22425_20220321174637.jpg'],678,332,,,678,578
0,['./sipaimages/2/22425_20220321174747.jpg'],678,332,,,518,
0,['./sipaimages/2/22425_20220321175027.jpg'],678,332,,,678,8
0,['./sipaimages/2/22425_20220321175511.jpg'],678,332,,,678,6718
0,['./sipaimages/2/22425_20220321175556.jpg'],678,332,,,518,8
0,['./sipaimages/2/22425_20220321175706.jpg'],678,332,,,6178,68
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],332,11,,175829,15829
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,332,,,741187,['..']
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,332,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,332,44,,5679,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,332,333333322,,5679,56719
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,332,8,,4361611123784,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,332,,,4321,2
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,332,,,5578,5
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,332,717,,67,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,332,,,1711111964182871,['..5']
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,332,,,6.1,['.']
0,['./sipaimages/2/22431_20220321173021.jpg'],678,332,,,1918,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,332,,,6518,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,332,,,677,
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,332,,,68897777776742411,0.7
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,332,,,['2698.77110610916814747.911144.744444421'],0
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,332,,,['29921140618027.10018.9'],
0,['./sipaimages/2/22432_20220321171245.jpg'],678,332,,,5789,
0,['./sipaimages/2/22432_20220321171537.jpg'],678,332,,,678,678
0,['./sipaimages/2/22432_20220321171700.jpg'],678,332,,,518,
0,['./sipaimages/2/22432_20220321171847.jpg'],678,332,,,678,6718
0,['./sipaimages/2/22432_20220321172236.jpg'],678,332,,,678,6578
0,['./sipaimages/2/22432_20220321172302.jpg'],678,332,,,618,
0,['./sipaimages/2/22432_20220321172428.jpg'],678,332,,,619,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,332,,,618,18
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,332,,,401715621111,5
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,332,,,124561,2455
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,332,1477,,2456,2456
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,332,,,2456,5
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,332,44,,76,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,332,,,['47779779777702417110050'],
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,332,,,,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,332,,,1273,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,332,15,,45048157411106629,['..']
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,332,,,['494067000014477.777.14.1139711'],1
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,332,,,99667,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,332,,,,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,332,,,['2222.71.7777.4..11'],['..']
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,332,9,4,14171,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,332,,,['11411144744111074101112111122471458510841'],['.23..']
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,332,,,16270001160011111,0.9
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,332,,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,332,,,['1744481679.744411.3396544'],
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,332,,,6304011,
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,332,0,,71616701741,37
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,332,,,111,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,332,,,10.127,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,332,1,,,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,332,,,4179779108,4
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,332,,,1783,83
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,332,,,1984.0,1984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,332,,,,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,332,,,11926,1925
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,332,,,1,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,332,,,,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,332,,,1234,34
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,332,,,8543,543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,332,,,3816,8716
0,['./sipaimages/2/3.jpg'],9876,332,,,716,2
0,['./sipaimages/2/4.jpg'],9876,332,,,1,
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,332,,,['1247400111691481211160101810741676'],['..']
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,332,,,['0.114.7746'],
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,332,,,3,
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,332,,,16.1164114967,333.0
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,332,,,234,3
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,332,7,,,
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,332,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,332,,,16110.157151274,['..7']
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,332,,,267397,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,332,,,['111110..37100211249'],['.']
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,332,,,14105231,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,332,,,1631110691714,['..']
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,332,,,,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,332,,,3456,34956
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,332,,,1341411,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,332,,,,
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,332,,,,
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,332,,,1234,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,332,,,8214174.1,['..4']
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,332,,,1234,23
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,332,,,,
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,332,70,,11244.4,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,332,,,11234,
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,332,,,1234,2349
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,332,,,1511,234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,332,,,511,34
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,332,,,1234,34
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,332,,,1234,34
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,332,,,11.2344,
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,332,,,26141,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,332,,,2614,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,332,,,1234,
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,332,,,1234,
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,332,,,51,34
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,332,,,1234,1831
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,332,,,1234,23
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,332,,,1234,34
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,332,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,332,,,1234,23
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,332,,,1234,3
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,332,,,33151,67189
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,332,,,6789,
0,['./sipaimages/2/5.jpg'],3456,332,,,3456,
0,['./sipaimages/2/6.jpg'],6543,332,,,110411121.91441111,['.4.']
0,['./sipaimages/2/7.jpg'],1278,332,,,,
0,['./sipaimages/2/8.jpg'],1279,332,,,1279,
0,['./sipaimages/2/9.jpg'],2244,332,,,2244,224
0,['./sipaimages/2/1.jpg'],5679,333,14,,,
0,['./sipaimages/2/10.jpg'],2244,333,,,2244,
0,['./sipaimages/2/11.jpg'],2244,333,11,,2244,2244
0,['./sipaimages/2/12.jpg'],2244,333,,,2244,
0,['./sipaimages/2/13.jpg'],7244,333,1,,11244,
0,['./sipaimages/2/14.jpg'],7244,333,,,1244,244
0,['./sipaimages/2/15.jpg'],1234,333,,,16.1,['.']
0,['./sipaimages/2/16.jpg'],1234,333,100,,['1463.31144.1'],['..21']
0,['./sipaimages/2/2.jpg'],6543,333,,,114,
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,333,111,,4234,23
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,333,1234,3,17341231,97.0
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,333,1,,['111111111847124.5800.'],4.0
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,333,,,['0.14481.7144031'],['.']
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,333,,,['4377774741825414474788105'],133
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,333,,,7243345,0.5
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,333,9,,635006364006,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,333,,,61,2
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,333,,,111,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,333,,,1321,32
0,['./sipaimages/2/22421_20220321160735.jpg'],672,333,8,2,672,
0,['./sipaimages/2/22422_20220321161043.jpg'],674,333,,,574,
0,['./sipaimages/2/22423_20220321161435.jpg'],675,333,,,15111,55
0,['./sipaimages/2/22424_20220321162804.jpg'],678,333,,,21111,578
0,['./sipaimages/2/22424_20220321162822.jpg'],678,333,,,618,618
0,['./sipaimages/2/22424_20220321162938.jpg'],678,333,,,678,678
0,['./sipaimages/2/22424_20220321162953.jpg'],678,333,,,618,618
0,['./sipaimages/2/22424_20220321163104.jpg'],678,333,,,518,618
0,['./sipaimages/2/22424_20220321163218.jpg'],678,333,,,155111,5718
0,['./sipaimages/2/22424_20220321163247.jpg'],678,333,,,899414518,
0,['./sipaimages/2/22424_20220321163942.jpg'],678,333,,,1511,5719
0,['./sipaimages/2/22424_20220321164919.jpg'],678,333,,,518,6518
0,['./sipaimages/2/22424_20220321165018.jpg'],678,333,,,579,579
0,['./sipaimages/2/22424_20220321165052.jpg'],678,333,,,618,518
0,['./sipaimages/2/22424_20220321165333.jpg'],678,333,,,618,
0,['./sipaimages/2/22424_20220321165532.jpg'],678,333,,,618,618
0,['./sipaimages/2/22424_20220321165750.jpg'],678,333,,,518,
0,['./sipaimages/2/22424_20220321170235.jpg'],678,333,,,578,678
0,['./sipaimages/2/22424_20220321170627.jpg'],678,333,,,35111,
0,['./sipaimages/2/22424_20220321170921.jpg'],678,333,,,618,618
0,['./sipaimages/2/22424_20220321171209.jpg'],678,333,,,678,678
0,['./sipaimages/2/22424_20220321172831.jpg'],678,333,,,618,618
0,['./sipaimages/2/22425_20220321172929.jpg'],678,333,,,6718,618
0,['./sipaimages/2/22425_20220321174624.jpg'],678,333,,,157121,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,333,,,678,678
0,['./sipaimages/2/22425_20220321174747.jpg'],678,333,,,518,
0,['./sipaimages/2/22425_20220321175027.jpg'],678,333,,,678,678
0,['./sipaimages/2/22425_20220321175511.jpg'],678,333,,,678,6718
0,['./sipaimages/2/22425_20220321175556.jpg'],678,333,,,518,8
0,['./sipaimages/2/22425_20220321175706.jpg'],678,333,,,6178,618
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],333,11,3,175829,15829
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,333,,,44111,
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,333,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,333,49,,5619,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,333,333333333,,5679,5679
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,333,9,,6100247819151,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,333,,,11,2
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,333,,,5678,5
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,333,1117,,141,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,333,,,46851,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,333,,,7,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,333,,,1918,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,333,,,518,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,333,,,['171113184711196111164'],['..']
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,333,,,3889777770518.79,['..5.1']
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,333,,,124779111,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,333,,,['49.00111886919102.4'],['.']
0,['./sipaimages/2/22432_20220321171245.jpg'],678,333,,,578,
